yeso-rd-i,yeso<nprop><jesus>><dat>><3sg>,*yeso-rd-i,UNKNOWN
yidê,yidê<cnj><compl>,*yidê,UNKNOWN
malakūt-and,malakūt<n>><loc>,*malakūt-and,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
pigoθ,pigo<n>><adv>,*pigoθ,UNKNOWN
bax̌xix̌-tilāpt,bax̌xix̌<v>><ask>><inf>,*bax̌xix̌-tilāpt,UNKNOWN
yidê,yidê<cnj><compl>,*yidê,UNKNOWN
atman,atman<n>,*atman,UNKNOWN
sůd,sů<v>><prs><3sg>,*sůd,UNKNOWN
yidê,yidê<cnj><compl>,*yidê,UNKNOWN
pīnʒ,pīnʒ<num>,*pīnʒ,UNKNOWN
čost,čos<v>><prs><3sg>,*čost,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
bax̌xix,bax̌xix<n>,*bax̌xix,UNKNOWN
xez-and,xez<post><apud>><loc>,*xez-and,UNKNOWN
vārδīm,vārδī<v>><prs><1sg>,*vārδīm,UNKNOWN
ɣ̌ulům,ɣ̌ulům<n>,*ɣ̌ulům,UNKNOWN
ču,čū<v><pst>,*ču,UNKNOWN
paskučayen-ard,paskuča<n>><pl>><dat>,*paskučayen-ard,UNKNOWN
tarů,tar<dem><eq>><d1>,*tarů,UNKNOWN
ɣ̌ulům,ɣ̌ulům<n>,*ɣ̌ulům,UNKNOWN
e,e<prt><voc>,*e,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
tarů,tar<dem><eq>><d1>,*tarů,UNKNOWN
sůd,sů<v>><prs><3sg>,*sůd,UNKNOWN
yidê,yidê<cnj><compl>,*yidê,UNKNOWN
dāwatsuδǰinen,dāwat<n>><become>><pf><m>><ptcp1>><pl>,*dāwatsuδǰinen,UNKNOWN
yoδd,yoδ<v>><prs><3sg>,*yoδd,UNKNOWN
ǰatčūɣ̌ǰin,ǰat<n>><do>><pf>><ptcp1>,*ǰatčūɣ̌ǰin,UNKNOWN
qabulsuδǰin,qabul<n>><become>><pf><m>><ptcp1>,*qabulsuδǰin,UNKNOWN
kām,kām<prt>,*kām,UNKNOWN
