wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
waxt-and,waxt<n>><loc>,waxt<n>><loc>,CORRECT
farmůn,farmůn<n>,farmůn<n>,CORRECT
nax̌toyd,nax̌toy<v><f/pl>><pst>,nax̌toyd<v><pst><f>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
yamand,yam<dem><d1><sg>><loc>,yam<dem><d1><sg>><loc>/yam<n>><loc>/yam<pro>><loc>,CORRECT
rūm,rūm<nprop><rome>,rūm<adj>,FAIL
qaysar,qaysar<n>,qaysar<adj>,FAIL
rimod-i,rimo<v>><pst>><3sg>,rimod<v><pst>><3sg>,FAIL
tamůmi,tamům<n>><adj>,tamům<n>><3sg>/tamům<pro>><3sg>,FAIL
zamīn-ti,zamīn<n>><sup>,zamīn<n>><2sg>><3sg>/zamīn<n>><sup>,CORRECT
mardum,mardum<n>,mard<adj>><1sg>/mard<n>><1sg>/mardum<n>,CORRECT
kinen,kin<v>><prs><3pl>,kin<v><imp>><3pl>/kin<v><prs>><3pl>,FAIL
yid,yid<dem><d2><sg>,yid<dem><d2><sg><nom>/yid<pro>,FAIL
vad,va<v><f/pl>><pst>,vad<v><pst><f>,FAIL
tām,tām<n>,tām<n>,CORRECT
okim,okim<n>,okim<adj>/okim<n>,CORRECT
ca,ca<cnj><subd>,ca<conj><subd>/ca<n>/ca<pro>,FAIL
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
fukaθ-en,fukaθ<pro>><3pl>,fuk<pro>><int>><3pl>/fukaθ<pro>><3pl>/fukaϑ<pro>><3pl>,CORRECT
toyd,toy<v><f/pl>><pst>,toyd<v><pst><f>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
čāy,čāy<pro>,čāy<n>/čāy<pro>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
x̌ār,x̌ār<n>,x̌ār<adj>/x̌ār<n>,CORRECT
mis,mis<prt>,mis<n>,FAIL
tūyd,tūy<v><m>><pst>,tūyd<v><pst>/tūyd<v><pst><m>,FAIL
as,as<prep><el>,as<prep>,FAIL
as,as<prep><el>,as<prep>,FAIL
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,FAIL
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,FAIL
nům,nům<n>,nům<n>,CORRECT
x̌ār,x̌ār<n>,x̌ār<adj>/x̌ār<n>,CORRECT
důnd,důnd<pro>,důnd<pro>,CORRECT
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
