wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
waxt-and,waxt<n>><loc>,waxt<n>><loc>,CORRECT
farmůn,farmůn<n>,farmůn<n>,CORRECT
nax̌toyd,nax̌toy<v><f/pl>><pst>,nax̌toyd<v><pst><f>,CORRECT
yamand,yam<dem><d1><sg>><loc>,yam<dem><d1><sg>><loc>/yam<n>><loc>/yam<pro>><loc>,CORRECT
rimod-i,rimo<v>><pst>><3sg>,rimod<v><pst>><3sg>,CORRECT
tamůmi,tamům<n>><adj>,tamům<n>><3sg>/tamům<pro>><3sg>,CORRECT
zamīn-ti,zamīn<n>><sup>,zamīn<n>><2sg>><3sg>/zamīn<n>><sup>,CORRECT
mardum,mardum<n>,mard<adj>><1sg>/mard<n>><1sg>/mardum<n>,CORRECT
kinen,kin<v>><prs><3pl>,kin<v><imp>><3pl>/kin<v><prs>><3pl>,CORRECT
yid,yid<dem><d2><sg>,yid<dem><d2><sg><nom>/yid<pro>,CORRECT
vad,va<v><f/pl>><pst>,vad<v><pst><f>,CORRECT
tām,tām<n>,tām<n>,CORRECT
okim,okim<n>,okim<adj>/okim<n>,CORRECT
vud,vu<v><m>><pst>,vud<v><pst>,CORRECT
fukaθ-en,fukaθ<pro>><3pl>,fuk<pro>><int>><3pl>/fukaθ<pro>><3pl>/fukaϑ<pro>><3pl>,CORRECT
toyd,toy<v><f/pl>><pst>,toyd<v><pst><f>,CORRECT
tar,tar<prep><eq>,tar<prep>,CORRECT
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
čāy,čāy<pro>,čāy<n>/čāy<pro>,CORRECT
tar,tar<prep><eq>,tar<prep>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
x̌ār,x̌ār<n>,x̌ār<adj>/x̌ār<n>,CORRECT
tūyd,tūy<v><m>><pst>,tūyd<v><pst>/tūyd<v><pst><m>,CORRECT
as,as<prep><el>,as<prep>,CORRECT
as,as<prep><el>,as<prep>,CORRECT
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,CORRECT
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,CORRECT
nům,nům<n>,nům<n>,CORRECT
x̌ār,x̌ār<n>,x̌ār<adj>/x̌ār<n>,CORRECT
důnd,důnd<pro>,důnd<pro>,CORRECT
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,CORRECT
as,as<prep><el>,as<prep>,CORRECT
awlod,awlod<n>,awlod<n>,CORRECT
vud,vu<v><m>><pst>,vud<v><pst>,CORRECT
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
