bād,bād<prt>,*bād,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
ču,čū<v><pst>,*ču,UNKNOWN
kafarnaum,kafarnaum<nprop><capernaum>,*kafarnaum,UNKNOWN
aǰnabi,aǰnabi<n>,*aǰnabi,UNKNOWN
sadā,sadā<n>,*sadā,UNKNOWN
damdor,damdor<n>,*damdor,UNKNOWN
sadā,sadā<n>,*sadā,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
yawūd,yawūd<n><jewish>,*yawūd,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
yoδd,yoδ<v>><prs><3sg>,*yoδd,UNKNOWN
naǰot,naǰot<n>,*naǰot,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
yiltimos-en,iltimos<n>><3pl>,*yiltimos-en,UNKNOWN
yeso-rd,yeso<nprop><jesus>><dat>,*yeso-rd,UNKNOWN
yik-id,yik<dem><emph>><d2><sg>,*yik-id,UNKNOWN
sůd,sů<v>><prs><3sg>,*sůd,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
rawůn,rawůn<n>,*rawůn,UNKNOWN
sadā,sadā<n>,*sadā,UNKNOWN
yeso-rd,yeso<nprop><jesus>><dat>,*yeso-rd,UNKNOWN
e,e<prt><voc>,*e,UNKNOWN
ranǰā,ranǰ<n>><pl>,*ranǰā,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
aven,aven<post><cause>,*aven,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
yik-důnd,yik<pro><emph>><so_much>,*yik-důnd,UNKNOWN
sůd,sů<v>><prs><3sg>,*sůd,UNKNOWN
farmůnbardor,farmůn<n>><assault>,*farmůnbardor,UNKNOWN
sarbozen,sarboz<n>><pl>,*sarbozen,UNKNOWN
yast,yast<v>,*yast,UNKNOWN
sůd,sů<v>><prs><3sg>,*sůd,UNKNOWN
tarů,tar<dem><eq>><d1>,*tarů,UNKNOWN
yoδd,yoδ<v>><prs><3sg>,*yoδd,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
ayrůn,ayrůn<n>,*ayrůn,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
yisroyīl-and-aθ-um,yisroyīl<nprop><israel>><loc>><emph>><1sg>,*yisroyīl-and-aθ-um,UNKNOWN
sadā,sadā<n>,*sadā,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
bād,bād<prt>,*bād,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
yizdiůmen,yizdiům<n>><pl>,*yizdiůmen,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
idê,idê<cnj><compl>,*idê,UNKNOWN
bewā-nd,bewā<n>><loc>,*bewā-nd,UNKNOWN
nāš,nāš<prt>,*nāš,UNKNOWN
yeso-yi,yeso<nprop><jesus>><ez>,*yeso-yi,UNKNOWN
mase,mase<n>,*mase,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
e,e<prt><voc>,*e,UNKNOWN
ta,ta<prt><irr>,*ta,UNKNOWN
gāp-δêd,gāp<v>><give>><inf>,*gāp-δêd,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
woymā-ndi,woymā<n>><loc>><3sg>,*woymā-ndi,UNKNOWN
payɣambar,payɣambar<n>,*payɣambar,UNKNOWN
yeso,yeso<nprop><jesus>,*yeso,UNKNOWN
yawūdo-rd,yawūdo<nprop><judea>><dat>,*yawūdo-rd,UNKNOWN
garginūx̌ā,garginūx̌ā<post>,*garginūx̌ā,UNKNOWN
pān,pān<n>,*pān,UNKNOWN
