atā,atā<cnj><advs>,atā<conj><advs>,CORRECT
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
čīz,čīz<n>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
mardum-ard,mardum<n>><dat>,mardum<n>><dat>,CORRECT
wi,wi<dem><d3><m><sg><o>,wi<dem><d3><m><sg><obl>,CORRECT
forax̌,forax̌<n>,forax̌<n>,CORRECT
ca,ca<cnj><subd>,ca<conj><subd>/ca<n>/ca<pro>,CORRECT
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
lůd-i,lů<v>><pst>><3sg>,lůd<v><imp>><3sg>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,CORRECT
gax̌t-i,gax̌t<n>><3sg>,gax̌t<n>><3sg>,CORRECT
tar,tar<prep><eq>,tar<prep>,CORRECT
yi,yi<prt><indef>,yi<adj>/yi<pro>,CORRECT
mīr-and,mīr<n>><loc>,mīr<n>><loc>,CORRECT
bašānd,bašānd<n>,bašānd<adj>,CORRECT
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,CORRECT
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
sut,su<v><m>><pst>,sut<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,CORRECT
či,či<prep><prosp>,či<n>/či<prep>/či<pro>,CORRECT
mīd,mī<v>><inf>,mīd<v><inf>/mīd<v><pst>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
mīr,mīr<n>,mīr<adj>/mīr<n>,CORRECT
gāp-i,gāp<n>><3sg>,gāp<n>><3sg>,CORRECT
x̌ud,x̌u<v>><pst>,x̌ud<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,CORRECT
aqsaqolen-i,aqsaqol<n>><pl>><3sg>,aqsaqol<n>><3pl>><3sg>/aqsaqol<n>><pl>><3sg>,CORRECT
tar,tar<prep><eq>,tar<prep>,CORRECT
wi,wi<dem><d3><m><sg><o>,wi<dem><d3><m><sg><obl>,CORRECT
xez,xez<post><apud>,xez<adj>,CORRECT
rimod,rimo<v>><pst>,rimod<v><pst>,FAIL
wi,wi<dem><d3><m><sg><o>,wi<dem><d3><m><sg><obl>,CORRECT
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
as,as<prep><el>,as<prep>,CORRECT
mīdow,mī<v>><inf>><purp>,mīd<v><inf>><purp>,FAIL
